Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3220,294,23,1174,124,1767,153,242,214,5070,2,34,1
2339,127,29,62,6,843,227,215,147,2574,4,10,2
3157,165,9,181,72,2066,193,225,148,1248,1,29,2
3147,190,18,60,16,1706,203,212,193,1973,1,29,1
2699,114,20,522,141,1638,234,215,114,2040,4,10,3
2443,94,13,42,15,1201,241,182,183,4397,1,11,2
3245,339,13,424,169,5353,226,136,67,1322,2,23,2
3083,119,6,275,73,4927,221,227,148,2732,4,40,2
2335,56,2,67,109,824,233,175,133,1195,4,10,6
3192,239,20,124,24,1150,169,239,171,1243,2,23,1
2816,133,22,0,0,2010,224,223,104,1457,1,22,2
2224,76,12,242,9,380,228,160,138,310,4,10,3
2986,105,11,152,127,1648,234,212,107,2154,1,29,2
2289,100,14,118,74,1038,240,215,129,1472,4,40,7
3201,292,16,42,11,1111,255,226,126,5542,1,39,2
3217,264,3,192,23,6495,219,214,175,2007,3,32,2
3422,315,10,458,13,2068,198,254,186,1150,2,38,1
2949,39,10,497,120,1376,212,234,172,1147,3,12,2
3131,159,11,731,142,1376,233,243,110,1372,1,32,1
3237,241,23,67,23,1088,151,231,197,4228,3,33,1
2844,190,15,30,28,475,238,201,135,476,1,29,1
3048,44,13,313,23,1220,210,244,131,1098,1,6,2
2680,307,26,450,63,1987,202,235,101,5647,1,12,2
2989,232,35,781,-1,1684,259,225,97,411,3,24,1
3135,239,22,212,130,2523,166,215,183,1125,2,32,1
3103,114,33,678,16,1805,223,226,134,1622,2,22,1
3284,51,18,295,6,3351,229,220,125,3900,1,29,1
3229,355,15,614,162,2503,152,236,179,2115,1,29,2
2074,37,12,0,0,3300,163,252,149,1823,1,10,2
3192,183,19,679,121,1040,231,221,126,2655,2,22,1
3260,297,26,90,2,950,155,233,196,1205,3,39,1
3157,30,24,276,10,1070,162,191,156,3919,3,32,1
2927,51,14,213,112,1400,225,218,124,6049,1,12,2
3140,167,20,193,126,1247,225,220,105,1695,2,23,1
3094,66,1,408,42,1507,182,229,186,1138,1,29,2
2229,185,13,30,12,672,248,232,110,2319,4,6,3
3245,12,18,424,146,1042,221,216,140,1436,2,12,6
3319,123,15,333,53,5049,242,227,150,2783,3,37,2
3245,340,12,242,3,677,188,229,161,1237,1,29,2
2159,181,25,958,121,1082,240,212,114,2548,4,1,3
3022,115,7,127,111,2739,245,244,110,2413,4,6,2
3173,175,17,42,16,700,229,216,88,5660,1,23,1
2480,180,18,842,67,1284,226,234,132,5625,4,10,6
2774,296,19,316,138,562,204,243,215,933,1,29,1
3275,125,28,212,158,2935,204,210,125,1248,1,29,1
2169,105,7,470,121,1849,249,225,147,1981,4,10,3
2489,126,17,346,91,5346,200,211,175,689,4,6,3
3227,252,16,30,30,1974,182,232,192,1856,1,23,1
3242,273,17,276,7,1562,217,217,145,2629,1,23,1
2319,47,21,192,53,818,224,195,50,1351,4,10,3
2257,244,20,542,90,626,142,228,120,1217,4,10,2
3104,344,10,0,0,4148,228,223,131,1725,1,38,2
3131,191,17,840,111,1865,223,216,113,1335,2,33,2
2834,113,6,267,17,1063,211,234,150,6112,3,33,2
2310,76,5,200,22,4171,225,240,133,670,4,13,2
2349,140,17,310,61,1219,235,224,102,1980,1,10,2
2572,136,13,483,24,775,235,211,151,560,3,23,1
2643,340,10,60,21,2004,201,212,141,2063,1,29,2
3189,178,23,127,14,2128,216,245,165,1752,3,23,2
3131,227,17,218,16,1187,194,230,19,2193,2,22,1
3119,110,4,392,41,1233,252,235,148,1939,1,22,2
2805,169,26,483,115,415,224,225,110,1218,1,29,2
2512,184,19,67,25,2789,198,245,156,1309,4,6,4
3321,346,16,30,6,601,224,211,131,3398,3,10,2
3078,291,30,616,24,1495,138,206,208,1392,2,22,2
2477,326,10,42,21,3780,188,234,218,1694,4,4,2
3042,173,29,250,87,434,208,225,160,313,3,22,1
3350,319,12,308,37,1507,192,218,135,5420,2,22,2
2844,2,32,808,131,1131,226,190,130,1203,1,40,2
2284,157,6,185,7,1257,223,207,118,1143,4,2,1
3113,200,17,0,0,550,219,247,147,472,1,29,1
2218,241,18,172,6,1410,172,252,172,870,4,10,2
3082,312,13,185,18,771,205,228,160,1582,2,32,1
3224,60,12,377,50,2249,226,228,182,1804,3,33,1
2735,19,12,216,13,1920,205,227,148,342,1,12,2
3324,135,35,200,14,2909,217,224,184,1133,1,10,3
3112,100,14,483,153,1873,239,217,123,1331,1,12,2
3061,211,12,118,82,1733,208,216,156,1231,3,33,1
3032,172,20,85,44,2571,207,249,171,2965,1,29,2
2146,132,13,600,55,2013,222,203,125,1391,4,10,3
3121,307,11,95,31,1661,218,218,167,480,1,29,1
2337,340,23,330,34,1108,179,221,217,835,4,10,6
2935,252,11,468,66,1105,202,216,158,802,3,33,1
3006,290,13,200,311,2406,201,238,163,1144,3,23,2
3159,154,15,320,18,853,227,234,176,1116,2,33,2
3127,60,16,30,122,1650,224,235,91,2123,3,33,2
3178,15,13,162,53,4870,245,221,129,1783,2,29,2
2992,158,21,484,17,1489,231,226,130,1940,1,22,2
2736,73,12,488,11,856,225,214,121,1331,1,10,2
2334,319,14,67,12,1360,228,218,137,2108,4,10,6
3102,281,16,250,32,2680,216,251,156,2082,2,29,1
3108,105,12,326,26,3195,234,230,118,1348,2,32,2
3312,201,15,369,70,1518,223,221,100,1242,1,29,2
3198,146,13,242,25,3616,239,216,112,2626,2,32,2
2282,61,36,372,147,2474,225,222,146,2457,3,24,2
3224,51,22,360,96,1502,218,121,120,4748,2,23,2
3227,129,32,150,34,2190,229,195,114,2990,1,19,2
2578,100,14,724,161,808,230,235,75,2282,1,14,2
3048,367,15,192,41,1301,204,246,126,1540,2,22,1
3140,336,10,301,28,2536,223,231,137,1818,3,32,2
2923,299,19,300,24,5716,143,224,172,1323,1,29,1
3149,120,15,462,51,4291,213,222,128,305,2,32,2
3200,123,17,60,125,1181,195,246,124,4901,3,32,2
2581,24,24,162,9,1275,205,221,199,600,1,12,2
2161,14,9,277,61,1200,217,251,109,844,4,2,3
2648,201,22,319,-10,1540,218,202,142,456,3,23,2
2848,329,24,236,127,614,173,222,188,1266,1,29,1
3302,177,21,124,13,1509,245,242,113,923,3,32,1
2870,160,12,132,36,1273,247,238,167,1288,1,33,1
3083,92,16,170,10,1285,254,224,178,2797,2,33,3
3070,229,10,124,-108,657,244,234,99,1194,3,16,1
2119,337,11,108,88,670,217,216,131,390,1,28,1
3230,51,13,242,44,3210,232,216,90,3754,1,32,1
3090,273,24,162,142,1318,196,213,188,2481,2,29,2
3108,244,17,595,211,4716,206,236,126,5557,3,4,2
2484,4,22,108,65,2063,220,199,89,390,4,29,1
2312,204,16,247,136,2367,222,224,121,3134,4,10,2
2309,213,31,217,17,1274,202,217,152,1713,4,3,2
1935,315,16,340,17,1850,220,213,111,1096,4,40,1
2104,318,15,228,67,663,172,235,178,1002,4,10,6
3198,199,17,430,198,5495,220,229,133,1128,2,29,2
3167,36,11,60,12,609,207,231,153,833,3,6,6
2902,48,15,195,13,1834,226,243,121,968,4,10,6
3113,157,17,404,177,1500,200,225,163,3468,1,23,2
2894,53,15,120,11,1771,221,212,84,5641,3,40,6
2106,321,12,255,38,1108,201,222,138,856,4,7,3
2609,341,16,851,0,1708,204,217,173,3953,1,29,2
3263,125,19,276,158,3390,228,225,102,5175,1,29,3
3069,335,8,201,13,1715,192,227,154,1246,3,33,1
2121,150,29,30,6,440,245,225,137,1499,4,6,1
2125,117,25,240,21,572,220,216,135,1138,4,6,3
3244,233,15,315,14,457,217,220,135,1901,1,23,2
2936,51,19,321,21,452,143,234,221,1096,1,10,2
2513,91,22,208,161,495,240,236,151,1805,2,29,1
3291,44,28,108,106,1940,206,208,168,5435,3,33,2
3176,138,22,295,42,5078,187,226,182,2397,1,29,2
3177,104,2,725,3,1219,178,242,177,2457,1,29,1
3124,21,16,789,15,1074,220,226,156,1237,2,23,2
2535,119,5,423,52,4016,256,236,135,2048,1,29,1
3218,188,3,432,25,428,210,225,151,312,1,23,2
2758,304,12,494,29,681,191,225,175,1737,1,23,2
3344,128,10,60,15,1180,218,235,135,1240,2,32,2
3184,288,10,363,139,501,219,227,125,3101,1,32,3
3150,318,24,150,109,1457,108,221,169,2427,1,29,2
2721,31,14,127,18,1082,212,217,127,450,3,23,1
3349,236,16,367,35,2325,205,218,156,3223,1,12,2
2840,264,23,150,30,1165,166,206,127,1626,1,29,1
2346,134,24,170,36,1661,164,209,153,1506,4,10,2
2732,252,29,212,27,3881,133,186,187,1826,3,30,2
3171,139,26,195,21,3770,226,177,156,1436,1,29,2
3213,219,12,170,57,3168,193,231,163,1279,2,29,2
3255,175,14,30,1,1101,208,234,125,2909,2,22,2
2894,113,12,278,79,5103,246,219,112,1988,3,33,1
3230,253,17,351,27,2411,237,216,60,1594,2,25,1
3232,312,2,164,163,4240,180,235,170,1752,4,19,2
2714,211,9,182,87,1045,206,226,180,1536,3,23,6
3099,355,19,0,0,1281,191,225,135,530,2,11,1
3165,77,22,108,135,278,169,216,159,1450,2,22,2
3252,18,13,242,11,1908,235,242,120,1446,2,23,3
2887,41,8,0,0,741,224,223,139,5769,1,29,2
3143,224,22,150,20,1070,118,213,150,1572,1,29,2
3244,282,14,60,33,2600,210,253,143,589,3,33,2
3404,163,26,60,122,907,234,233,129,698,2,10,2
3336,217,21,270,106,767,225,217,138,360,1,29,2
3143,236,13,42,43,1394,165,255,191,1660,2,33,2
2829,316,10,60,9,2938,217,229,163,2518,1,29,1
3112,313,13,854,15,1727,209,227,154,450,2,10,2
2326,136,14,177,108,4647,220,240,155,990,4,6,3
3160,292,25,124,8,1252,126,217,19,1976,1,29,2
3091,6,8,190,5,5130,234,227,110,1250,3,30,2
2451,44,15,67,5,650,217,229,156,2356,3,32,2
2212,394,25,180,69,1247,179,195,178,574,4,6,3
2373,182,11,262,44,3433,215,230,138,791,4,6,2
3303,150,14,170,148,964,232,226,112,2087,3,32,1
3167,142,14,422,254,1231,233,250,119,5906,1,10,6
3297,116,8,127,23,1928,233,238,134,1013,1,23,2
2819,154,14,708,384,1553,210,229,117,1993,3,13,2
2896,337,10,130,0,1419,183,225,197,6551,1,29,1
2530,134,19,300,44,511,228,152,103,1885,4,33,2
3154,214,5,675,125,1260,190,222,165,1393,1,30,2
3292,106,14,462,333,1008,239,215,138,6068,2,23,2
2186,180,14,108,21,1832,203,229,162,2504,4,6,3
3023,233,13,180,19,3141,206,232,154,1116,1,29,2
3208,51,15,252,67,2397,224,228,114,1247,1,29,1
2156,60,27,371,116,3143,223,229,68,1411,4,10,3
3212,314,3,519,65,4307,216,238,151,1235,2,22,2
3267,114,21,201,62,1730,214,237,172,5364,2,22,2
3111,325,11,309,58,900,216,241,142,1508,2,29,1
3223,36,21,0,0,408,236,225,120,1208,1,28,2
3124,124,16,30,17,1540,221,233,146,1698,3,32,2
3025,29,18,182,44,1063,246,226,122,1500,1,12,2
3207,55,4,391,48,278,225,223,145,1854,1,29,2
2202,148,35,309,115,1102,211,155,135,2312,4,6,6
3200,175,20,170,-3,3224,152,210,197,592,2,22,2
2284,215,13,474,51,1962,197,235,117,640,4,10,3
3133,271,11,275,45,4078,213,217,126,1334,2,23,2
3096,305,14,288,-2,999,203,207,193,3342,2,23,2
3026,25,10,517,157,1923,212,235,137,3731,3,31,2
2166,185,16,170,17,2266,225,235,122,1732,4,6,6
3007,181,12,60,12,1436,225,237,193,1121,1,12,2
3203,195,11,494,30,1796,213,229,157,1552,3,33,2
3219,12,5,376,150,2123,234,232,145,1182,2,38,1
2940,213,8,392,209,1181,206,222,153,719,2,23,1
2243,140,4,124,13,1100,212,235,144,1554,4,3,6
2971,351,7,225,44,1077,226,213,143,1845,1,23,2
2478,24,23,228,17,607,204,224,156,2268,4,40,3
3337,259,16,124,113,1919,175,225,130,1062,1,29,2
2829,25,17,162,25,1339,106,229,21,1342,1,10,1
2431,119,22,30,25,1437,194,234,190,1386,4,10,2
2139,198,13,0,0,1081,234,237,151,1968,4,10,6
2528,233,22,392,52,1020,182,197,128,5420,4,5,3
3285,172,6,242,127,1540,234,225,123,1922,2,22,2
2953,106,10,108,37,678,248,233,120,1511,1,23,2
3027,306,3,42,7,5023,188,237,155,1562,2,22,1
2487,150,13,634,145,1161,232,238,126,1381,4,6,6
3424,14,18,180,96,2111,235,211,133,1829,1,5,2
3005,164,11,412,143,3094,207,221,150,4053,3,32,2
3164,150,12,511,13,1277,214,222,118,1070,2,40,2
2853,48,12,376,112,1490,218,224,149,3499,4,10,1
2213,334,18,247,77,1192,198,235,188,416,4,10,6
3112,35,14,488,122,1716,215,225,148,1445,2,29,1
2240,341,15,479,106,389,195,203,166,334,4,23,1
3177,337,20,437,137,1185,193,225,173,1703,3,19,1
3111,78,11,456,51,402,229,224,141,5357,1,23,2
2444,339,25,180,22,4418,215,219,119,1634,1,23,1
3054,328,12,295,258,1287,199,226,171,1109,2,17,2
2925,179,11,150,34,957,216,234,141,5117,1,29,1
3199,317,28,300,197,1143,166,225,150,1396,3,23,1
3059,339,14,322,35,1460,208,201,167,1245,1,29,1
3116,36,10,463,-134,1808,195,234,134,2228,2,32,2
2114,35,18,120,57,646,218,150,113,406,4,10,6
3161,203,6,120,5,1111,249,221,108,1693,1,24,2
3241,106,8,42,15,607,245,214,153,2785,4,40,2
3228,318,18,308,84,1687,205,207,139,1361,3,23,1
3214,177,14,423,77,1128,230,218,95,1500,2,33,2
3289,319,16,133,26,2612,180,226,170,1850,2,32,1
3001,90,16,0,0,2194,234,222,98,2020,4,10,3
2260,331,12,424,18,895,203,225,120,1780,4,30,6
3222,12,10,60,1,1228,244,230,114,1851,1,29,1
2508,287,10,330,114,917,212,230,143,5506,4,10,3
2872,55,5,192,95,1247,226,227,100,750,1,29,1
2743,176,21,127,62,893,204,212,151,2770,4,1,3
3148,165,11,150,-102,2773,231,229,108,1002,4,33,2
3242,335,16,30,6,372,223,186,131,623,3,23,1
2110,105,11,150,0,1107,220,229,166,1125,3,4,7
2300,274,6,162,30,301,218,249,147,2884,1,10,2
3149,231,7,452,248,180,200,227,113,1043,3,4,2
2515,358,20,379,96,1920,212,177,47,3380,4,10,6
3191,291,15,30,6,187,168,216,224,1137,1,23,1
3243,12,33,30,48,1631,239,212,129,5529,3,35,2
3234,305,15,156,77,5758,129,224,159,2513,2,24,1
3190,154,25,60,8,1156,206,210,154,759,2,13,6
3256,46,14,855,30,558,224,219,149,2063,2,33,2
2330,255,10,112,45,1689,193,226,172,1719,4,10,2
3224,144,5,67,85,913,224,229,158,747,2,23,2
3013,101,22,150,109,983,209,230,139,810,3,30,2
2747,157,18,30,6,5561,237,220,122,1270,1,20,1
3024,186,11,30,10,1195,194,235,159,4749,1,29,2
2203,176,25,277,-12,1358,212,211,182,2934,1,29,2
2386,338,23,756,106,1144,163,245,217,1857,4,10,6
2180,258,19,210,15,1298,196,234,158,1214,4,10,3
3132,185,15,150,42,1502,213,216,177,671,1,17,2
3189,294,30,310,32,1041,242,225,107,1311,2,33,2
3190,305,10,30,26,1112,207,227,165,1851,2,32,2
2277,327,15,479,172,1762,154,216,170,1207,4,6,6
2310,147,3,30,-4,2103,204,215,113,418,4,10,2
2331,81,7,95,28,606,250,227,164,4299,4,10,2
3127,205,16,150,10,2500,221,234,143,3400,1,29,2
3234,221,12,302,281,1467,162,226,164,2203,2,22,2
2933,234,16,252,75,723,162,228,172,1305,3,23,2
2984,256,18,30,12,4160,213,222,129,1352,3,32,2
3111,231,20,130,108,3371,161,218,204,3068,1,29,2
3311,146,19,150,47,3890,235,234,159,1408,3,32,2
2573,236,13,95,12,4353,193,228,190,2198,4,1,3
3392,361,31,371,128,1274,214,229,147,1638,3,4,3
2227,351,15,313,9,5786,205,223,146,1877,4,10,3
2457,339,15,262,19,1307,211,194,101,1270,4,10,3
3165,82,12,325,71,2321,234,235,155,1508,1,29,2
3359,262,18,112,13,1215,203,216,151,1060,1,29,2
2184,302,15,331,55,439,194,227,169,1949,4,10,6
3292,110,36,60,15,90,189,196,156,1572,4,6,3
3068,314,6,150,19,1717,212,223,130,8009,1,22,1
2608,114,17,30,39,1288,226,224,121,1712,1,22,1
2846,18,15,127,11,3587,187,235,156,1200,1,3,2
3107,141,16,30,-1,1131,244,231,17,2825,2,23,2
2356,168,25,160,10,881,164,194,174,5142,4,10,3
2170,252,20,500,0,1242,216,229,174,1219,1,19,2
3399,113,7,108,30,2419,230,226,134,2731,2,39,1
2235,337,7,315,130,1073,225,229,115,999,4,10,3
2158,145,24,330,57,1730,225,240,178,606,4,10,6
2835,34,22,770,99,3187,208,189,135,3334,1,29,1
2214,219,28,215,24,150,215,154,160,1852,4,10,3
3007,321,14,361,208,3601,195,215,185,1002,3,29,1
3236,15,7,142,40,1162,190,232,137,1126,1,13,2
2828,285,16,277,131,4762,176,218,190,813,3,32,2
3191,211,18,108,24,2285,180,237,196,1605,3,32,2
3220,340,14,552,116,840,206,230,182,682,2,22,1
3104,5,14,393,53,1807,188,221,19,2513,2,33,1
3172,66,11,162,100,1257,225,243,111,983,3,33,2
2943,144,15,252,27,4118,211,226,158,4633,1,29,1
2958,60,11,67,2,2677,229,236,148,1100,1,29,1
3299,342,27,364,62,2177,181,235,170,1253,3,27,2
2999,257,29,1345,29,1750,202,197,151,1793,1,29,1
2427,55,11,310,-5,2260,226,228,138,1623,4,10,4
3147,328,6,134,25,1044,186,225,164,1284,1,22,2
3208,242,16,180,89,1997,223,226,15,1806,1,23,2
3217,17,12,190,23,406,221,222,137,1468,2,22,2
3362,292,8,1807,170,4571,224,251,154,1955,3,39,2
3331,100,2,208,19,4701,205,229,146,1003,1,33,2
3087,299,24,162,66,1599,189,193,155,2498,4,6,3
3264,7,4,258,234,408,234,240,128,1181,1,22,1
3145,151,5,316,284,1050,227,227,131,2450,2,33,1
3291,339,4,246,283,2630,230,242,112,1095,1,23,2
3342,333,21,30,11,4472,208,176,198,4045,2,22,2
2922,157,15,512,169,1139,225,228,180,1426,1,6,2
2050,116,8,124,46,1445,246,222,117,509,4,10,6
2002,305,21,67,14,495,211,228,138,3625,4,1,2
3415,174,11,393,15,3016,213,241,165,903,2,11,2
3103,189,19,30,14,1983,226,250,110,827,2,39,1
3253,133,13,359,221,4649,242,201,128,1961,2,12,2
3135,150,22,30,22,6956,219,242,187,4658,1,10,2
2156,191,11,285,135,595,230,221,134,1761,3,33,1
2160,56,23,248,120,2483,226,183,90,559,4,10,6
3160,301,11,242,31,1584,215,228,118,1342,2,24,1
3120,138,8,30,6,4847,202,226,153,6826,2,29,1
2300,124,22,212,9,212,211,217,112,435,1,29,2
3144,143,35,350,-29,370,220,241,150,4371,3,16,2
2668,205,29,210,117,2216,194,224,171,1047,4,10,6
3127,93,11,243,17,1271,216,231,219,1771,2,22,2
2417,76,9,326,59,1213,239,239,131,212,4,10,1
3081,110,10,124,33,2419,226,213,137,1249,1,29,2
2605,318,14,242,3,1404,193,208,191,790,3,32,2
2951,142,17,90,12,1500,210,227,128,4218,3,12,2
2215,69,14,30,13,1026,196,210,169,907,4,10,1
3156,217,16,316,14,1823,203,224,174,1352,2,30,1
2014,45,22,448,69,160,215,256,114,2538,1,10,1
3077,180,18,247,13,1960,205,215,165,2084,1,22,2
3025,315,7,710,103,2762,205,223,178,3435,1,29,2
3118,117,46,67,61,1245,241,253,115,1028,1,10,3
3160,347,7,242,60,1962,118,231,167,1064,2,32,2
2315,128,13,170,101,1082,238,239,92,1216,4,10,3
3222,109,11,0,0,198,220,234,137,1209,2,23,2
2900,335,15,30,17,1820,206,232,161,1177,2,22,2
2291,295,35,30,36,1022,185,228,225,1040,4,10,3
2986,352,5,30,32,1618,221,214,125,2418,3,24,1
3228,243,12,30,26,363,186,228,136,1105,3,10,2
2347,240,6,30,118,1934,215,235,137,1241,1,23,2
3149,194,13,578,13,1205,201,201,150,1599,1,20,1
2276,225,13,30,56,2898,235,242,143,5273,4,10,3
3131,288,8,0,0,1196,219,222,149,1017,1,29,2
3092,89,17,268,103,244,233,224,58,1912,3,26,2
3108,315,6,277,63,3325,161,222,155,5923,4,6,1
2958,338,15,30,31,4940,151,223,135,1817,1,29,2
3223,338,21,304,167,3663,205,183,141,1784,3,32,2
2266,134,5,400,38,1719,226,234,132,4016,4,19,6
3162,244,16,192,21,1344,187,214,113,667,1,29,2
3263,153,9,217,19,1126,245,240,122,1331,1,29,2
3134,95,15,30,5,770,211,233,154,1126,3,23,2
3072,164,8,270,42,1050,219,232,150,1652,1,31,1
3228,8,14,185,125,2426,244,224,108,1583,1,25,2
2794,110,16,121,114,1004,223,222,130,1137,1,29,1
3125,104,16,241,115,651,234,237,101,2932,2,22,2
3145,325,16,420,157,2764,190,202,173,1293,3,33,2
3181,355,25,619,227,5381,149,200,171,904,1,29,2
3065,215,5,276,36,769,208,238,160,1106,1,29,2
3133,312,13,67,3,692,123,226,181,1879,2,6,1
3269,191,11,124,32,4859,193,237,197,736,2,22,2
2170,129,13,276,243,192,204,235,149,695,4,10,2
3279,348,21,108,72,330,203,195,168,1869,3,33,1
2353,34,20,500,27,2714,163,216,189,600,4,10,6
3312,314,25,577,101,2387,195,210,153,2510,2,22,1
3312,53,12,162,58,1219,219,207,143,3125,2,33,1
3281,143,12,310,105,3121,205,234,194,1391,2,23,19
2135,144,10,120,40,1047,241,228,120,1008,4,10,3
3284,300,19,428,51,1041,119,224,199,1247,2,33,1
2927,19,13,309,46,6105,241,209,105,1060,4,10,7
3201,258,15,30,111,1574,225,218,153,3086,1,19,2
3282,41,16,154,209,1755,205,249,127,2658,3,38,1
2358,197,20,0,0,1100,238,227,130,459,1,10,2
3274,175,11,30,6,2147,192,236,18,2478,2,32,2
3207,40,10,675,90,10060,213,245,122,1621,1,10,2
3243,129,12,30,6,1244,236,226,129,1126,1,30,2
3142,94,4,95,24,1508,216,241,141,1091,2,22,1
3585,319,19,340,43,1032,185,228,192,8846,3,23,2
3003,252,18,267,64,2095,199,234,193,2513,3,32,2
2251,21,21,318,30,1139,179,234,160,1918,3,12,2
2426,326,28,286,19,733,135,208,173,3475,4,10,1
2349,113,19,300,33,1038,228,224,155,1846,4,13,2
3061,136,14,108,29,817,245,234,108,1616,1,23,1
2133,281,14,276,147,778,215,226,125,1241,4,6,6
3349,210,29,440,17,601,177,253,128,838,1,29,2
2733,321,21,677,118,1387,204,242,144,3755,1,29,2
2710,44,13,30,14,1708,238,203,111,2108,1,23,2
3061,116,17,1500,114,3369,210,215,146,1157,1,22,2
3219,42,16,277,152,1507,228,231,136,1757,2,10,3
2865,11,13,124,88,2182,193,226,178,1146,1,29,1
3185,165,17,160,60,684,224,232,108,3604,1,23,1
3029,334,25,242,23,2810,153,239,162,1610,3,33,1
3229,191,10,60,2,1914,214,242,124,719,2,23,2
2137,125,14,192,116,2749,217,226,132,2071,4,10,3
3300,24,16,120,30,1171,155,236,172,1782,2,22,2
3141,329,16,492,285,4700,202,217,148,2193,2,35,2
2322,46,27,210,36,605,220,199,147,3366,4,10,3
3157,61,13,772,190,735,224,236,144,2050,1,29,2
2422,80,21,344,138,1292,238,242,175,1010,1,29,1
2992,348,21,198,96,2433,135,205,185,1005,1,29,1
3322,195,35,222,121,3984,236,225,61,1060,3,32,2
2510,38,22,60,8,545,209,213,133,2553,4,10,2
2222,112,26,296,24,1467,180,245,179,4857,4,10,1
3127,312,22,130,36,1216,180,205,123,1096,1,22,1
2242,175,21,90,8,563,231,152,62,1122,4,10,2
3203,136,5,123,15,1103,236,224,103,405,3,29,1
3200,183,16,277,61,1336,243,225,63,916,2,10,2
2726,141,11,368,161,1590,237,221,150,1917,1,30,1
3242,111,15,60,83,742,248,226,119,3205,1,23,2
3217,113,15,724,130,808,244,228,123,1418,2,33,1
3252,129,10,524,182,1895,200,211,145,2196,3,22,2
2813,139,13,421,11,1118,226,216,136,2708,1,19,2
2817,363,23,582,272,1667,185,208,178,775,1,6,2
3235,130,7,425,95,2472,229,233,110,1791,1,29,2
2457,185,22,315,144,396,241,248,86,654,4,10,6
2148,24,32,150,79,2411,212,225,140,3251,4,30,1
2160,170,26,42,18,1690,213,235,160,2130,1,29,2
3037,329,19,424,138,1646,190,215,140,1835,4,10,2
3133,293,14,95,43,1508,182,204,120,1375,2,23,1
3183,172,7,67,107,1092,236,236,125,1774,1,22,3
2168,60,14,40,17,1218,233,216,157,1424,3,10,2
3124,1,11,424,56,1110,238,212,131,3373,1,29,2
2820,254,16,124,155,819,217,212,153,3049,1,10,2
3331,285,17,295,67,1135,143,243,165,4252,3,33,1
3127,152,26,120,15,3125,214,242,157,5187,1,23,1
3157,150,15,128,55,3855,204,222,148,869,1,11,2
2503,22,13,212,21,1232,218,259,151,3635,1,29,2
3135,331,13,206,63,713,244,218,119,1167,2,22,1
3323,22,10,180,160,953,212,214,179,2120,1,10,3
3128,191,13,224,102,860,193,219,183,1576,2,23,1
3171,219,32,356,153,2474,161,236,190,1222,2,23,1
3144,247,14,150,16,1726,238,226,113,1359,2,23,1
3241,12,5,30,1,1118,235,245,102,1108,3,23,2
2317,255,23,30,0,1085,194,242,89,811,4,40,6
2166,147,19,170,57,2889,220,201,132,5183,4,10,3
2118,201,12,241,61,609,216,219,164,1476,4,4,3
2239,302,2,95,42,1850,216,217,145,2043,4,10,6
2603,106,6,85,67,1903,225,214,143,1831,1,10,2
3384,350,16,131,27,1125,204,243,151,1560,3,25,1
3118,290,16,120,166,1364,182,225,200,1182,4,6,3
3209,197,20,361,36,632,223,223,114,1812,3,33,1
2201,335,12,165,26,2114,213,224,113,1778,1,24,2
2515,193,15,30,17,300,234,236,125,964,3,40,2
3020,129,13,307,123,1154,214,217,106,368,1,32,2
3202,84,6,107,3,2180,233,234,112,1434,2,23,1
3204,329,13,430,86,559,143,219,164,1704,3,32,1
2188,342,23,180,33,1774,195,201,155,780,1,29,2
3074,321,20,851,11,1102,191,242,169,1868,1,29,2
2425,199,23,435,29,1118,221,231,108,270,4,10,3
2298,255,7,108,15,1928,215,233,116,3001,4,10,1
2429,100,10,285,1,1101,228,235,153,5058,4,6,2
2277,252,6,570,130,1430,214,220,141,1818,4,6,6
2607,135,28,30,-35,1938,183,217,124,1452,1,29,2
2876,213,10,530,103,1720,223,238,130,6560,1,23,2
3063,120,10,333,171,1201,228,217,103,4441,1,24,2
3411,61,18,391,154,1200,225,236,120,1950,1,29,2
2496,198,23,95,8,248,228,178,110,1266,3,4,3
2087,118,21,369,41,3398,191,215,146,1223,4,6,2
3277,64,13,153,14,687,214,226,132,1784,2,22,7
2150,176,12,67,24,430,226,234,142,3547,4,40,2
3215,74,13,244,75,2418,220,215,154,1174,3,25,2
3263,145,41,858,96,633,216,226,157,964,1,29,2
2115,91,20,85,86,1490,220,193,154,2224,4,14,6
3221,153,17,30,16,1286,232,227,99,3718,3,21,2
3245,12,24,60,14,888,219,235,154,1934,2,10,2
3079,68,6,67,18,977,241,212,113,683,1,29,2
3209,104,5,30,110,5937,228,240,165,1154,2,22,2
3026,329,25,90,47,4967,183,234,129,2332,2,10,2
3135,71,6,60,18,1009,214,226,153,1383,2,40,3
