Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2000.0,337.0,39.0,67.0,70.0,95.0,108.0,157.0,169.0,633.0,4,10,3
3174.0,243.0,1.0,90.0,0.0,5049.0,216.0,239.0,160.0,2405.0,1,19,1
3168.0,50.0,11.0,330.0,36.0,3274.0,225.0,216.0,124.0,3337.0,1,29,1
2403.0,153.0,8.0,579.0,60.0,666.0,231.0,241.0,142.0,967.0,4,3,3
3220.0,58.0,14.0,524.0,59.0,1290.0,230.0,209.0,109.0,1770.0,2,23,1
2610.0,76.0,12.0,170.0,-16.0,1614.0,234.0,218.0,114.0,469.0,3,11,2
3252.0,125.0,13.0,297.0,62.0,1605.0,242.0,230.0,115.0,1318.0,2,33,1
2979.0,286.0,10.0,190.0,35.0,182.0,193.0,240.0,186.0,1236.0,3,32,2
3197.0,324.0,8.0,150.0,22.0,531.0,200.0,231.0,171.0,990.0,2,22,1
2957.0,45.0,12.0,162.0,-1.0,3501.0,223.0,214.0,123.0,1142.0,1,29,2
3488.0,356.0,12.0,594.0,225.0,1269.0,200.0,218.0,155.0,1747.0,2,40,7
2276.0,280.0,31.0,351.0,192.0,1337.0,120.0,225.0,236.0,787.0,4,10,3
2522.0,325.0,18.0,361.0,53.0,95.0,174.0,219.0,183.0,685.0,4,10,2
2262.0,315.0,17.0,234.0,132.0,616.0,172.0,223.0,191.0,601.0,4,10,3
2138.0,27.0,18.0,30.0,7.0,1374.0,210.0,199.0,120.0,1362.0,4,17,4
2581.0,332.0,8.0,300.0,65.0,1736.0,201.0,230.0,168.0,1935.0,3,11,2
3031.0,69.0,6.0,90.0,4.0,1411.0,226.0,228.0,136.0,1031.0,3,33,2
3069.0,231.0,9.0,108.0,13.0,2903.0,206.0,249.0,180.0,1615.0,3,32,2
3381.0,356.0,14.0,1041.0,182.0,1099.0,197.0,214.0,154.0,698.0,2,23,1
3053.0,4.0,8.0,540.0,56.0,2732.0,210.0,225.0,153.0,1087.0,3,32,1
3412.0,30.0,14.0,797.0,183.0,780.0,215.0,209.0,128.0,295.0,2,38,7
3341.0,351.0,11.0,120.0,3.0,1972.0,199.0,221.0,159.0,4846.0,2,39,1
2711.0,185.0,5.0,180.0,21.0,1711.0,221.0,244.0,158.0,3968.0,1,12,2
3214.0,41.0,13.0,469.0,39.0,3602.0,221.0,211.0,123.0,4294.0,1,29,1
3295.0,309.0,10.0,67.0,12.0,607.0,192.0,233.0,182.0,912.0,2,32,2
2952.0,358.0,17.0,127.0,22.0,607.0,191.0,206.0,151.0,1282.0,3,24,2
3269.0,318.0,19.0,404.0,124.0,2571.0,166.0,219.0,191.0,242.0,3,33,1
3239.0,67.0,15.0,30.0,-11.0,1727.0,234.0,208.0,102.0,2898.0,1,29,1
3092.0,60.0,11.0,240.0,23.0,3398.0,229.0,216.0,119.0,5058.0,1,29,2
1972.0,316.0,15.0,108.0,22.0,459.0,178.0,225.0,187.0,631.0,4,10,6
2999.0,287.0,11.0,124.0,32.0,361.0,190.0,240.0,189.0,418.0,2,22,1
2991.0,270.0,9.0,67.0,20.0,361.0,195.0,244.0,187.0,277.0,2,23,1
2328.0,92.0,44.0,242.0,38.0,685.0,242.0,135.0,0.0,534.0,4,6,3
2978.0,328.0,7.0,313.0,57.0,1856.0,203.0,232.0,168.0,721.0,3,31,2
2873.0,149.0,18.0,60.0,3.0,4097.0,240.0,236.0,119.0,6043.0,1,30,2
2409.0,347.0,23.0,150.0,42.0,674.0,171.0,197.0,161.0,1248.0,4,10,6
2281.0,127.0,27.0,42.0,19.0,1319.0,252.0,210.0,66.0,566.0,4,3,3
3528.0,333.0,11.0,547.0,34.0,1440.0,196.0,226.0,170.0,1964.0,2,40,7
2268.0,323.0,29.0,319.0,-29.0,467.0,133.0,195.0,195.0,661.0,4,10,3
2392.0,214.0,24.0,30.0,5.0,577.0,190.0,254.0,190.0,564.0,3,14,3
3001.0,210.0,9.0,446.0,25.0,5144.0,213.0,249.0,171.0,1615.0,1,30,2
2327.0,205.0,7.0,216.0,67.0,902.0,216.0,246.0,166.0,319.0,4,6,3
3187.0,95.0,9.0,306.0,33.0,1240.0,234.0,227.0,124.0,2244.0,2,23,1
2177.0,307.0,29.0,201.0,104.0,720.0,127.0,207.0,214.0,313.0,4,10,3
3222.0,132.0,12.0,301.0,67.0,1443.0,240.0,233.0,121.0,1651.0,2,23,1
2390.0,36.0,28.0,108.0,70.0,376.0,205.0,167.0,81.0,616.0,4,10,6
3487.0,7.0,10.0,492.0,215.0,1230.0,208.0,220.0,149.0,1756.0,2,40,7
2786.0,45.0,8.0,0.0,0.0,2221.0,223.0,222.0,134.0,1276.0,1,23,2
3220.0,45.0,8.0,270.0,21.0,324.0,223.0,223.0,135.0,1222.0,2,23,1
3285.0,45.0,11.0,361.0,60.0,1256.0,223.0,215.0,125.0,1863.0,2,23,1
2974.0,348.0,9.0,1064.0,208.0,2614.0,203.0,225.0,161.0,904.0,3,31,2
3264.0,6.0,10.0,541.0,116.0,993.0,208.0,222.0,150.0,2151.0,1,23,2
3272.0,185.0,10.0,828.0,104.0,2329.0,222.0,248.0,158.0,1919.0,3,31,1
3005.0,184.0,18.0,1065.0,146.0,3042.0,222.0,249.0,154.0,1379.0,3,33,2
3035.0,281.0,8.0,201.0,35.0,2642.0,197.0,241.0,184.0,845.0,1,23,1
2493.0,146.0,2.0,67.0,4.0,1020.0,221.0,238.0,153.0,679.0,3,4,3
3196.0,108.0,20.0,382.0,64.0,641.0,249.0,214.0,84.0,5541.0,2,22,1
3221.0,325.0,4.0,631.0,64.0,1253.0,210.0,235.0,163.0,2563.0,2,23,2
2098.0,71.0,24.0,180.0,62.0,306.0,238.0,185.0,63.0,474.0,4,1,3
2488.0,90.0,0.0,134.0,16.0,553.0,219.0,237.0,155.0,1405.0,4,6,6
3356.0,216.0,26.0,175.0,101.0,3395.0,183.0,253.0,194.0,362.0,1,39,1
2865.0,0.0,7.0,283.0,45.0,2210.0,210.0,228.0,155.0,2816.0,1,30,2
3185.0,128.0,17.0,256.0,44.0,2370.0,246.0,227.0,105.0,1487.0,3,32,2
3070.0,149.0,6.0,180.0,15.0,765.0,227.0,240.0,146.0,1437.0,3,32,1
3290.0,42.0,18.0,395.0,85.0,2839.0,220.0,198.0,107.0,4034.0,1,40,1
3108.0,93.0,9.0,95.0,14.0,2241.0,234.0,227.0,125.0,1722.0,1,29,1
3178.0,270.0,13.0,162.0,30.0,443.0,185.0,244.0,198.0,738.0,2,32,2
2326.0,304.0,27.0,350.0,144.0,1176.0,137.0,215.0,214.0,918.0,4,10,6
3222.0,116.0,22.0,420.0,-99.0,424.0,251.0,213.0,77.0,4018.0,2,22,2
3195.0,113.0,20.0,433.0,103.0,339.0,249.0,216.0,86.0,3987.0,2,22,2
2526.0,333.0,25.0,182.0,55.0,769.0,154.0,199.0,180.0,661.0,3,10,6
2332.0,225.0,26.0,324.0,38.0,933.0,175.0,253.0,204.0,480.0,4,6,4
3322.0,308.0,14.0,865.0,45.0,955.0,182.0,231.0,189.0,947.0,2,23,1
3175.0,52.0,8.0,466.0,47.0,1411.0,225.0,223.0,133.0,1772.0,3,33,2
3194.0,90.0,16.0,362.0,46.0,743.0,243.0,213.0,96.0,2792.0,2,23,2
3158.0,188.0,14.0,190.0,7.0,2095.0,221.0,250.0,159.0,342.0,3,32,2
2188.0,128.0,31.0,182.0,110.0,671.0,252.0,203.0,52.0,95.0,4,3,4
2091.0,67.0,26.0,175.0,-19.0,361.0,236.0,180.0,60.0,721.0,4,1,3
2266.0,349.0,25.0,339.0,101.0,459.0,165.0,189.0,156.0,331.0,4,10,2
2663.0,344.0,16.0,42.0,9.0,2060.0,186.0,213.0,165.0,2477.0,3,10,6
2979.0,149.0,10.0,301.0,53.0,5305.0,234.0,240.0,137.0,1790.0,1,29,1
2250.0,322.0,33.0,212.0,95.0,1158.0,119.0,186.0,197.0,781.0,4,10,3
2384.0,94.0,20.0,67.0,26.0,816.0,248.0,205.0,77.0,1445.0,4,6,6
3391.0,278.0,25.0,458.0,43.0,660.0,144.0,235.0,226.0,1082.0,2,40,1
2191.0,6.0,23.0,90.0,27.0,1364.0,185.0,189.0,135.0,466.0,4,10,6
2596.0,70.0,7.0,390.0,-20.0,513.0,228.0,226.0,132.0,1055.0,1,9,2
3214.0,203.0,17.0,234.0,67.0,1423.0,209.0,253.0,174.0,4362.0,2,22,1
3126.0,116.0,13.0,268.0,37.0,150.0,242.0,227.0,111.0,3783.0,2,22,2
2296.0,18.0,3.0,0.0,0.0,1200.0,217.0,233.0,153.0,977.0,4,17,4
2443.0,90.0,16.0,67.0,14.0,552.0,243.0,213.0,96.0,1690.0,4,6,3
3138.0,72.0,15.0,457.0,97.0,750.0,236.0,209.0,100.0,1443.0,3,32,2
2850.0,53.0,18.0,134.0,53.0,2186.0,227.0,197.0,97.0,2254.0,3,33,5
2225.0,76.0,15.0,67.0,18.0,666.0,238.0,210.0,99.0,1637.0,4,3,4
3226.0,279.0,3.0,216.0,5.0,5887.0,211.0,239.0,166.0,1716.0,1,22,1
3054.0,107.0,9.0,684.0,227.0,1261.0,236.0,229.0,124.0,785.0,1,29,1
3037.0,324.0,8.0,330.0,60.0,1127.0,199.0,231.0,172.0,1765.0,3,31,2
2600.0,58.0,12.0,60.0,-5.0,1209.0,228.0,215.0,117.0,1820.0,3,11,2
2011.0,90.0,33.0,228.0,99.0,242.0,248.0,170.0,24.0,691.0,4,3,3
3022.0,354.0,22.0,277.0,52.0,433.0,178.0,196.0,152.0,1383.0,3,32,2
3172.0,346.0,24.0,277.0,102.0,1020.0,165.0,194.0,162.0,1986.0,1,29,1
2539.0,45.0,5.0,277.0,31.0,612.0,221.0,229.0,143.0,134.0,1,29,2
2630.0,150.0,16.0,42.0,9.0,1071.0,239.0,238.0,124.0,6341.0,1,29,2
3131.0,14.0,4.0,30.0,0.0,4401.0,216.0,231.0,153.0,3570.0,1,22,1
3184.0,9.0,6.0,360.0,-29.0,3019.0,214.0,228.0,152.0,1231.0,1,29,2
2287.0,319.0,26.0,192.0,49.0,679.0,145.0,207.0,197.0,534.0,4,6,3
3188.0,63.0,15.0,418.0,-6.0,979.0,232.0,208.0,105.0,1415.0,2,32,1
2890.0,101.0,6.0,242.0,0.0,1868.0,230.0,232.0,135.0,1392.0,3,32,5
3364.0,31.0,8.0,30.0,-3.0,1617.0,218.0,222.0,140.0,3404.0,2,35,1
2975.0,315.0,2.0,390.0,23.0,4294.0,213.0,237.0,162.0,5427.0,1,12,2
2676.0,109.0,20.0,175.0,61.0,1452.0,250.0,213.0,82.0,2376.0,1,30,2
3200.0,209.0,6.0,85.0,4.0,5457.0,216.0,246.0,166.0,1082.0,1,29,1
2952.0,337.0,20.0,295.0,32.0,2932.0,173.0,209.0,172.0,430.0,3,33,1
2900.0,192.0,15.0,488.0,100.0,2445.0,218.0,251.0,163.0,1848.0,3,26,2
3024.0,82.0,19.0,85.0,3.0,4011.0,243.0,203.0,82.0,3985.0,1,29,2
2105.0,127.0,26.0,362.0,148.0,408.0,252.0,213.0,72.0,408.0,4,1,3
3237.0,108.0,3.0,330.0,16.0,4417.0,225.0,236.0,146.0,2207.0,1,22,1
3378.0,186.0,9.0,295.0,14.0,2490.0,222.0,247.0,159.0,451.0,3,38,7
2540.0,176.0,26.0,95.0,57.0,1909.0,223.0,243.0,136.0,858.0,3,4,3
3171.0,52.0,14.0,201.0,26.0,277.0,226.0,209.0,113.0,2207.0,2,32,1
3182.0,144.0,21.0,361.0,83.0,258.0,244.0,231.0,105.0,4253.0,2,22,2
3137.0,342.0,8.0,395.0,-48.0,1295.0,205.0,229.0,163.0,1022.0,2,24,2
2918.0,78.0,14.0,150.0,41.0,4396.0,237.0,213.0,104.0,3578.0,1,29,2
3013.0,135.0,1.0,242.0,46.0,488.0,220.0,238.0,154.0,484.0,2,22,2
2908.0,75.0,13.0,543.0,156.0,1400.0,236.0,214.0,107.0,1624.0,3,32,2
3088.0,108.0,15.0,860.0,278.0,865.0,245.0,221.0,101.0,1421.0,1,29,1
2311.0,22.0,20.0,258.0,114.0,1682.0,204.0,194.0,121.0,942.0,4,2,3
2980.0,325.0,19.0,162.0,4.0,5038.0,169.0,216.0,185.0,1315.0,1,29,2
3337.0,319.0,16.0,738.0,155.0,890.0,176.0,224.0,187.0,408.0,2,33,1
3373.0,96.0,7.0,636.0,99.0,2148.0,232.0,229.0,129.0,2738.0,2,38,1
3205.0,49.0,11.0,120.0,-5.0,968.0,224.0,217.0,125.0,2823.0,2,23,2
2153.0,317.0,36.0,192.0,119.0,531.0,106.0,184.0,205.0,454.0,4,10,3
2987.0,51.0,13.0,797.0,222.0,1600.0,226.0,211.0,116.0,2032.0,3,33,2
3031.0,111.0,13.0,170.0,43.0,4358.0,242.0,225.0,110.0,2546.0,1,29,2
2962.0,163.0,5.0,335.0,45.0,5320.0,225.0,241.0,151.0,2605.0,1,30,2
3084.0,322.0,13.0,150.0,13.0,3282.0,185.0,226.0,180.0,511.0,1,29,1
3003.0,321.0,7.0,108.0,0.0,730.0,203.0,234.0,170.0,1456.0,2,23,1
2978.0,0.0,3.0,420.0,57.0,1664.0,215.0,234.0,156.0,547.0,3,31,2
3221.0,324.0,9.0,469.0,37.0,735.0,198.0,231.0,172.0,1771.0,3,31,1
2979.0,337.0,5.0,361.0,99.0,1019.0,208.0,232.0,163.0,934.0,3,31,2
2267.0,295.0,33.0,60.0,32.0,1321.0,112.0,211.0,230.0,706.0,4,10,3
3159.0,114.0,26.0,319.0,83.0,3363.0,254.0,204.0,61.0,481.0,3,39,1
2454.0,71.0,19.0,270.0,96.0,751.0,237.0,200.0,87.0,1318.0,4,6,6
2120.0,107.0,22.0,362.0,163.0,400.0,251.0,208.0,74.0,342.0,4,1,3
3191.0,34.0,26.0,268.0,55.0,932.0,205.0,172.0,89.0,5141.0,2,22,1
2132.0,47.0,27.0,201.0,123.0,390.0,217.0,169.0,70.0,400.0,4,6,3
1987.0,309.0,28.0,134.0,108.0,108.0,133.0,209.0,211.0,366.0,4,10,3
3067.0,178.0,8.0,234.0,-1.0,1045.0,224.0,245.0,155.0,3150.0,3,33,1
2047.0,335.0,21.0,492.0,68.0,591.0,168.0,207.0,176.0,371.0,4,5,3
3027.0,103.0,9.0,228.0,3.0,3655.0,235.0,229.0,125.0,2650.0,1,30,1
3210.0,117.0,11.0,313.0,49.0,1032.0,239.0,230.0,120.0,2016.0,2,23,1
3128.0,283.0,17.0,644.0,-66.0,595.0,170.0,238.0,207.0,1176.0,2,22,2
2896.0,288.0,2.0,400.0,19.0,3691.0,215.0,238.0,161.0,3332.0,1,12,2
2796.0,238.0,9.0,30.0,2.0,2188.0,204.0,248.0,181.0,2955.0,1,30,1
3050.0,208.0,9.0,234.0,-3.0,5802.0,214.0,249.0,170.0,2679.0,1,29,1
2366.0,2.0,32.0,420.0,156.0,1140.0,159.0,163.0,127.0,153.0,4,10,3
3335.0,205.0,20.0,576.0,188.0,1294.0,204.0,254.0,177.0,4252.0,2,33,2
2197.0,9.0,29.0,42.0,20.0,1080.0,174.0,169.0,120.0,497.0,4,10,3
3025.0,61.0,11.0,437.0,80.0,4248.0,229.0,217.0,120.0,1717.0,1,29,2
2451.0,318.0,18.0,218.0,-11.0,0.0,171.0,221.0,189.0,418.0,4,10,3
2939.0,18.0,21.0,270.0,36.0,4500.0,198.0,191.0,123.0,4945.0,1,29,1
3360.0,254.0,12.0,514.0,92.0,3100.0,193.0,248.0,193.0,1869.0,1,39,1
3409.0,84.0,12.0,319.0,80.0,1106.0,237.0,219.0,111.0,3967.0,2,35,1
3115.0,325.0,13.0,127.0,18.0,4055.0,187.0,225.0,178.0,1224.0,1,29,1
3161.0,24.0,13.0,443.0,16.0,400.0,213.0,211.0,133.0,1973.0,2,33,1
2968.0,319.0,5.0,60.0,0.0,570.0,206.0,235.0,168.0,1062.0,2,22,1
2913.0,354.0,11.0,0.0,0.0,1570.0,202.0,221.0,157.0,1361.0,1,29,2
2788.0,60.0,8.0,153.0,-11.0,150.0,226.0,224.0,132.0,924.0,1,30,2
2565.0,78.0,15.0,90.0,43.0,1515.0,238.0,211.0,99.0,1806.0,3,10,2
3143.0,188.0,14.0,417.0,72.0,216.0,220.0,250.0,160.0,638.0,3,32,2
3187.0,193.0,9.0,247.0,26.0,1121.0,219.0,248.0,162.0,2021.0,2,23,1
2808.0,4.0,13.0,192.0,13.0,1740.0,203.0,215.0,149.0,1544.0,3,31,2
2371.0,337.0,13.0,503.0,246.0,859.0,190.0,221.0,170.0,1448.0,4,6,3
3213.0,6.0,17.0,190.0,46.0,1890.0,196.0,204.0,142.0,2053.0,3,33,2
2459.0,348.0,22.0,256.0,71.0,577.0,172.0,197.0,160.0,1371.0,4,10,6
2373.0,64.0,17.0,67.0,4.0,510.0,233.0,203.0,96.0,532.0,4,2,3
2765.0,344.0,15.0,85.0,18.0,2826.0,188.0,214.0,164.0,2711.0,1,29,1
2498.0,91.0,9.0,0.0,0.0,424.0,235.0,226.0,122.0,1499.0,4,6,6
2901.0,290.0,17.0,60.0,18.0,5152.0,169.0,235.0,205.0,1209.0,1,29,2
3096.0,65.0,13.0,313.0,56.0,2890.0,232.0,214.0,112.0,5744.0,1,29,2
3433.0,179.0,16.0,968.0,84.0,3393.0,225.0,248.0,151.0,1084.0,3,36,7
2554.0,74.0,8.0,201.0,7.0,792.0,230.0,226.0,129.0,853.0,1,9,2
2282.0,18.0,18.0,90.0,39.0,722.0,203.0,199.0,128.0,543.0,4,10,3
2761.0,160.0,14.0,95.0,25.0,981.0,233.0,242.0,136.0,509.0,3,34,2
3019.0,252.0,9.0,362.0,-15.0,2518.0,199.0,247.0,186.0,1443.0,3,31,2
2748.0,180.0,14.0,30.0,0.0,2190.0,224.0,248.0,152.0,902.0,3,10,2
2723.0,136.0,19.0,95.0,17.0,2467.0,246.0,229.0,104.0,2160.0,1,30,2
3346.0,99.0,17.0,30.0,6.0,1507.0,246.0,214.0,91.0,1663.0,2,38,7
2744.0,38.0,5.0,362.0,57.0,1681.0,220.0,228.0,144.0,569.0,1,12,2
2023.0,261.0,25.0,335.0,101.0,421.0,153.0,244.0,225.0,902.0,4,1,6
2410.0,208.0,7.0,451.0,66.0,911.0,215.0,247.0,167.0,1315.0,4,6,3
2869.0,332.0,16.0,424.0,121.0,2546.0,182.0,218.0,175.0,872.0,3,24,2
2674.0,40.0,16.0,309.0,74.0,1298.0,220.0,202.0,112.0,2263.0,1,30,2
3180.0,84.0,15.0,446.0,-14.0,953.0,240.0,213.0,100.0,1431.0,2,32,1
3054.0,210.0,21.0,108.0,32.0,3190.0,198.0,254.0,184.0,1318.0,3,33,2
2321.0,322.0,21.0,85.0,41.0,1121.0,163.0,214.0,189.0,421.0,4,10,6
2955.0,215.0,10.0,785.0,113.0,2743.0,211.0,249.0,174.0,1602.0,3,26,2
2727.0,181.0,23.0,30.0,5.0,1261.0,220.0,247.0,146.0,1864.0,3,13,2
2950.0,258.0,11.0,0.0,0.0,390.0,194.0,247.0,191.0,1032.0,2,22,1
2607.0,63.0,7.0,30.0,-1.0,785.0,226.0,226.0,134.0,5809.0,1,29,2
3301.0,219.0,6.0,402.0,85.0,3337.0,213.0,246.0,169.0,1969.0,1,29,1
3110.0,225.0,1.0,30.0,1.0,560.0,217.0,239.0,159.0,1991.0,1,23,1
3349.0,93.0,4.0,618.0,128.0,2081.0,226.0,233.0,142.0,2539.0,2,32,2
3126.0,173.0,9.0,42.0,-5.0,390.0,226.0,245.0,151.0,2654.0,2,19,1
2228.0,249.0,26.0,551.0,86.0,703.0,155.0,248.0,224.0,939.0,4,1,3
2353.0,77.0,14.0,150.0,77.0,1610.0,237.0,212.0,103.0,808.0,4,2,3
2961.0,35.0,8.0,60.0,7.0,1905.0,219.0,223.0,139.0,1423.0,1,29,2
2074.0,348.0,18.0,499.0,107.0,566.0,183.0,208.0,161.0,277.0,4,5,3
2351.0,306.0,15.0,42.0,4.0,300.0,178.0,231.0,192.0,836.0,4,10,3
3300.0,252.0,21.0,150.0,53.0,1082.0,168.0,249.0,216.0,1544.0,2,22,1
3324.0,288.0,6.0,300.0,56.0,3296.0,203.0,239.0,175.0,1687.0,1,38,1
3101.0,225.0,13.0,255.0,13.0,2401.0,201.0,252.0,185.0,446.0,3,32,2
2706.0,198.0,2.0,95.0,14.0,1830.0,218.0,241.0,159.0,4009.0,1,12,2
3287.0,272.0,22.0,319.0,95.0,466.0,157.0,240.0,220.0,569.0,2,33,1
3125.0,327.0,16.0,30.0,12.0,1924.0,179.0,220.0,180.0,1926.0,3,23,2
3403.0,174.0,14.0,335.0,34.0,2882.0,227.0,246.0,148.0,1832.0,3,32,1
3207.0,12.0,9.0,234.0,32.0,1664.0,211.0,221.0,147.0,1963.0,2,23,2
2675.0,39.0,20.0,124.0,25.0,1892.0,217.0,192.0,103.0,990.0,3,10,2
3015.0,161.0,11.0,255.0,41.0,459.0,232.0,243.0,141.0,1100.0,1,23,1
3008.0,138.0,18.0,277.0,103.0,1387.0,245.0,231.0,107.0,1809.0,3,32,2
2949.0,250.0,12.0,534.0,46.0,5638.0,192.0,249.0,194.0,3852.0,1,29,2
2660.0,12.0,21.0,306.0,71.0,1383.0,193.0,192.0,130.0,2791.0,3,10,2
2288.0,41.0,5.0,170.0,47.0,1377.0,220.0,229.0,145.0,481.0,4,10,6
3098.0,324.0,13.0,283.0,8.0,242.0,187.0,226.0,179.0,1829.0,2,22,1
2589.0,194.0,18.0,376.0,44.0,2584.0,214.0,252.0,165.0,700.0,3,2,3
2936.0,319.0,22.0,339.0,118.0,4863.0,157.0,213.0,193.0,361.0,1,29,2
3175.0,327.0,13.0,892.0,-27.0,1443.0,189.0,225.0,176.0,1155.0,3,31,1
3037.0,10.0,10.0,30.0,3.0,3844.0,209.0,220.0,148.0,2618.0,1,24,1
3137.0,67.0,22.0,484.0,91.0,242.0,236.0,191.0,76.0,1398.0,1,22,2
3137.0,320.0,16.0,283.0,49.0,218.0,177.0,223.0,186.0,1167.0,2,22,1
2793.0,107.0,25.0,313.0,36.0,1839.0,253.0,202.0,62.0,2114.0,3,13,2
2476.0,129.0,15.0,90.0,4.0,492.0,243.0,230.0,112.0,1376.0,4,6,6
3214.0,177.0,9.0,0.0,0.0,182.0,225.0,245.0,154.0,870.0,2,16,2
2011.0,293.0,28.0,30.0,12.0,365.0,132.0,221.0,224.0,642.0,4,10,3
3080.0,99.0,18.0,277.0,62.0,4209.0,247.0,211.0,86.0,2634.0,1,29,2
3152.0,26.0,11.0,120.0,24.0,1749.0,215.0,215.0,136.0,1936.0,3,23,2
3196.0,31.0,4.0,300.0,31.0,1317.0,219.0,230.0,148.0,2166.0,2,23,1
2373.0,37.0,14.0,0.0,0.0,458.0,219.0,207.0,121.0,953.0,4,10,3
3302.0,90.0,11.0,90.0,11.0,1570.0,237.0,223.0,116.0,3331.0,2,22,2
2909.0,21.0,12.0,67.0,24.0,1538.0,212.0,214.0,138.0,1146.0,3,31,2
3436.0,224.0,16.0,540.0,-16.0,1550.0,198.0,253.0,189.0,3824.0,2,38,1
2757.0,20.0,9.0,30.0,-2.0,1490.0,214.0,221.0,143.0,1484.0,1,23,2
2392.0,26.0,6.0,60.0,9.0,582.0,217.0,227.0,146.0,684.0,3,10,6
2418.0,307.0,24.0,95.0,32.0,845.0,147.0,217.0,207.0,1440.0,4,10,2
2902.0,156.0,26.0,60.0,21.0,5370.0,239.0,232.0,105.0,937.0,1,30,2
3234.0,292.0,8.0,570.0,50.0,607.0,199.0,239.0,180.0,973.0,2,23,1
2650.0,45.0,17.0,170.0,42.0,362.0,222.0,201.0,107.0,283.0,3,10,2
3330.0,323.0,20.0,240.0,-1.0,1570.0,167.0,216.0,187.0,1994.0,2,38,1
2711.0,139.0,5.0,0.0,0.0,1337.0,228.0,238.0,144.0,2133.0,1,12,2
2885.0,248.0,5.0,30.0,7.0,2086.0,209.0,244.0,173.0,1379.0,3,23,5
2812.0,182.0,6.0,626.0,49.0,2081.0,222.0,244.0,157.0,1831.0,3,17,5
2951.0,41.0,10.0,255.0,43.0,2125.0,221.0,219.0,132.0,553.0,3,31,1
2435.0,78.0,19.0,60.0,17.0,721.0,241.0,201.0,83.0,1165.0,4,5,3
3126.0,18.0,8.0,725.0,-25.0,4242.0,215.0,224.0,146.0,3755.0,1,29,1
2927.0,68.0,11.0,0.0,0.0,4735.0,232.0,218.0,118.0,1989.0,1,23,5
3213.0,128.0,13.0,283.0,34.0,4022.0,241.0,232.0,118.0,808.0,3,23,1
3249.0,284.0,4.0,516.0,-81.0,671.0,209.0,240.0,169.0,3267.0,2,23,2
3079.0,47.0,11.0,503.0,-25.0,2701.0,224.0,217.0,126.0,830.0,3,23,1
3078.0,175.0,5.0,499.0,53.0,1638.0,223.0,243.0,154.0,759.0,3,13,2
3255.0,50.0,24.0,616.0,89.0,938.0,223.0,181.0,79.0,1667.0,2,33,1
1995.0,52.0,22.0,0.0,0.0,120.0,225.0,187.0,85.0,234.0,4,14,4
2976.0,96.0,20.0,532.0,171.0,532.0,248.0,207.0,79.0,1519.0,1,29,2
3201.0,137.0,12.0,331.0,68.0,1080.0,238.0,235.0,126.0,1965.0,2,33,1
3118.0,214.0,7.0,323.0,76.0,1570.0,214.0,247.0,169.0,553.0,3,13,2
2258.0,139.0,10.0,0.0,0.0,319.0,236.0,237.0,131.0,382.0,4,10,4
3391.0,209.0,7.0,849.0,245.0,1230.0,215.0,247.0,168.0,4149.0,2,38,2
2973.0,342.0,5.0,618.0,53.0,5320.0,209.0,232.0,161.0,1837.0,1,29,2
3207.0,53.0,2.0,361.0,93.0,268.0,221.0,234.0,150.0,2192.0,2,29,1
2000.0,174.0,25.0,42.0,12.0,268.0,225.0,243.0,135.0,513.0,4,3,3
2741.0,26.0,16.0,175.0,7.0,1323.0,211.0,204.0,125.0,1771.0,1,12,1
2112.0,37.0,21.0,108.0,28.0,256.0,214.0,189.0,101.0,446.0,4,10,6
3224.0,339.0,3.0,30.0,2.0,484.0,212.0,234.0,160.0,1082.0,2,16,2
2356.0,345.0,14.0,30.0,7.0,390.0,191.0,217.0,164.0,892.0,4,10,3
3255.0,292.0,22.0,300.0,49.0,404.0,153.0,230.0,214.0,805.0,2,33,1
2849.0,101.0,22.0,85.0,17.0,1261.0,250.0,205.0,72.0,2423.0,3,31,2
3099.0,281.0,4.0,30.0,2.0,5452.0,209.0,240.0,169.0,3030.0,1,23,2
3160.0,71.0,13.0,175.0,28.0,470.0,234.0,214.0,110.0,5452.0,2,23,1
3217.0,22.0,17.0,450.0,146.0,3313.0,207.0,201.0,126.0,1708.0,3,31,1
3446.0,303.0,17.0,658.0,133.0,1024.0,170.0,229.0,199.0,1293.0,2,40,1
2200.0,302.0,34.0,30.0,26.0,850.0,106.0,202.0,225.0,700.0,4,10,3
3192.0,22.0,9.0,765.0,79.0,1919.0,214.0,220.0,141.0,2423.0,3,31,1
3229.0,320.0,15.0,589.0,94.0,607.0,180.0,225.0,184.0,2676.0,3,31,2
3054.0,107.0,7.0,446.0,-8.0,1262.0,233.0,232.0,131.0,1416.0,1,29,2
2484.0,327.0,16.0,351.0,187.0,384.0,180.0,220.0,180.0,713.0,4,10,3
3229.0,167.0,12.0,42.0,4.0,2885.0,230.0,244.0,144.0,666.0,1,23,1
3088.0,9.0,22.0,270.0,8.0,1018.0,189.0,190.0,132.0,1337.0,3,22,1
2812.0,192.0,24.0,408.0,31.0,1650.0,210.0,250.0,161.0,1517.0,3,4,2
